county,year,quarter,age_band,population_sample,employed,unemployed,self_employed,employment_rate,self_emp_rate
Westmeath,2022,Q4,15-19,366,137,15,30,37.4,21.9
Westmeath,2022,Q4,20-24,349,246,16,36,70.5,14.6
Westmeath,2022,Q4,25-29,365,328,22,58,89.9,17.7
Westmeath,2022,Q4,30-34,351,343,34,52,97.7,15.2
Westmeath,2023,Q1,15-19,433,171,20,25,39.5,14.6
Westmeath,2023,Q1,20-24,414,307,34,71,74.2,23.1
Westmeath,2023,Q1,25-29,471,416,35,92,88.3,22.1
Westmeath,2023,Q1,30-34,523,482,53,100,92.2,20.7
Westmeath,2023,Q2,15-19,393,154,6,19,39.2,12.3
Westmeath,2023,Q2,20-24,394,294,24,36,74.6,12.2
Westmeath,2023,Q2,25-29,486,425,34,56,87.4,13.2
Westmeath,2023,Q2,30-34,462,427,41,60,92.4,14.1
Westmeath,2023,Q3,15-19,414,160,8,21,38.6,13.1
Westmeath,2023,Q3,20-24,532,386,25,62,72.6,16.1
Westmeath,2023,Q3,25-29,378,329,38,58,87.0,17.6
Westmeath,2023,Q3,30-34,364,362,30,70,99.5,19.3
Westmeath,2023,Q4,15-19,522,200,9,26,38.3,13.0
Westmeath,2023,Q4,20-24,435,331,16,65,76.1,19.6
Westmeath,2023,Q4,25-29,358,323,16,55,90.2,17.0
Westmeath,2023,Q4,30-34,522,515,40,92,98.7,17.9
Westmeath,2024,Q1,15-19,392,150,8,31,38.3,20.7
Westmeath,2024,Q1,20-24,424,310,24,48,73.1,15.5
Westmeath,2024,Q1,25-29,507,475,49,64,93.7,13.5
Westmeath,2024,Q1,30-34,366,360,34,50,98.4,13.9
Westmeath,2024,Q2,15-19,422,157,8,37,37.2,23.6
Westmeath,2024,Q2,20-24,441,342,33,33,77.6,9.6
Westmeath,2024,Q2,25-29,474,439,38,106,92.6,24.1
Westmeath,2024,Q2,30-34,443,443,49,77,100.0,17.4
Westmeath,2024,Q3,15-19,465,174,18,40,37.4,23.0
Westmeath,2024,Q3,20-24,450,337,30,44,74.9,13.1
Westmeath,2024,Q3,25-29,381,332,13,30,87.1,9.0
Westmeath,2024,Q3,30-34,438,418,24,104,95.4,24.9
Westmeath,2024,Q4,15-19,526,196,10,30,37.3,15.3
Westmeath,2024,Q4,20-24,328,243,20,50,74.1,20.6
Westmeath,2024,Q4,25-29,411,384,42,71,93.4,18.5
Westmeath,2024,Q4,30-34,447,426,31,97,95.3,22.8
Westmeath,2025,Q1,15-19,462,189,10,32,40.9,16.9
Westmeath,2025,Q1,20-24,528,403,20,64,76.3,15.9
Westmeath,2025,Q1,25-29,459,416,38,100,90.6,24.0
Westmeath,2025,Q1,30-34,549,545,28,115,99.3,21.1
Westmeath,2025,Q2,15-19,468,191,12,41,40.8,21.5
Westmeath,2025,Q2,20-24,425,333,19,50,78.4,15.0
Westmeath,2025,Q2,25-29,359,320,23,60,89.1,18.8
Westmeath,2025,Q2,30-34,364,369,38,52,101.4,14.1
Westmeath,2025,Q3,15-19,355,137,8,32,38.6,23.4
Westmeath,2025,Q3,20-24,342,267,20,68,78.1,25.5
Westmeath,2025,Q3,25-29,527,491,52,67,93.2,13.6
Westmeath,2025,Q3,30-34,349,348,38,71,99.7,20.4
Westmeath,2025,Q4,15-19,549,208,23,47,37.9,22.6
Westmeath,2025,Q4,20-24,510,403,46,62,79.0,15.4
Westmeath,2025,Q4,25-29,466,443,44,82,95.1,18.5
Westmeath,2025,Q4,30-34,324,318,27,71,98.1,22.3
Wexford,2018,Q1,15-19,670,239,26,19,35.7,7.9
Wexford,2018,Q1,20-24,805,566,58,55,70.3,9.7
Wexford,2018,Q1,25-29,635,532,52,94,83.8,17.7
Wexford,2018,Q1,30-34,568,498,38,72,87.7,14.5
Wexford,2018,Q2,15-19,646,234,24,32,36.2,13.7
Wexford,2018,Q2,20-24,681,449,22,79,65.9,17.6
Wexford,2018,Q2,25-29,635,506,20,91,79.7,18.0
Wexford,2018,Q2,30-34,762,695,81,98,91.2,14.1
Wexford,2018,Q3,15-19,543,188,17,16,34.6,8.5
Wexford,2018,Q3,20-24,571,388,25,47,68.0,12.1
Wexford,2018,Q3,25-29,558,456,38,88,81.7,19.3
Wexford,2018,Q3,30-34,754,640,75,112,84.9,17.5
Wexford,2018,Q4,15-19,656,237,28,43,36.1,18.1
Wexford,2018,Q4,20-24,705,460,52,75,65.2,16.3
Wexford,2018,Q4,25-29,707,597,53,58,84.4,9.7
Wexford,2018,Q4,30-34,591,535,64,61,90.5,11.4
Wexford,2019,Q1,15-19,631,230,13,22,36.5,9.6
Wexford,2019,Q1,20-24,712,477,47,69,67.0,14.5
Wexford,2019,Q1,25-29,743,637,55,99,85.7,15.5
Wexford,2019,Q1,30-34,609,548,25,57,90.0,10.4
Wexford,2019,Q2,15-19,764,265,27,37,34.7,14.0
Wexford,2019,Q2,20-24,600,414,19,41,69.0,9.9
Wexford,2019,Q2,25-29,768,628,62,84,81.8,13.4
Wexford,2019,Q2,30-34,696,615,38,98,88.4,15.9
Wexford,2019,Q3,15-19,761,281,14,25,36.9,8.9
Wexford,2019,Q3,20-24,818,581,62,104,71.0,17.9
Wexford,2019,Q3,25-29,664,563,38,49,84.8,8.7
Wexford,2019,Q3,30-34,674,620,40,68,92.0,11.0
Wexford,2019,Q4,15-19,594,216,18,30,36.4,13.9
Wexford,2019,Q4,20-24,609,413,41,39,67.8,9.4
Wexford,2019,Q4,25-29,749,643,44,130,85.8,20.2
Wexford,2019,Q4,30-34,566,521,39,111,92.0,21.3
Wexford,2020,Q1,15-19,530,166,8,14,31.3,8.4
Wexford,2020,Q1,20-24,645,402,28,59,62.3,14.7
Wexford,2020,Q1,25-29,762,559,30,110,73.4,19.7
Wexford,2020,Q1,30-34,481,371,35,76,77.1,20.5
Wexford,2020,Q2,15-19,794,251,10,56,31.6,22.3
Wexford,2020,Q2,20-24,671,409,47,53,61.0,13.0
Wexford,2020,Q2,25-29,718,518,25,53,72.1,10.2
Wexford,2020,Q2,30-34,696,574,43,130,82.5,22.6
Wexford,2020,Q3,15-19,582,192,20,22,33.0,11.5
Wexford,2020,Q3,20-24,508,307,27,29,60.4,9.4
Wexford,2020,Q3,25-29,543,419,47,55,77.2,13.1
Wexford,2020,Q3,30-34,747,602,65,136,80.6,22.6
Wexford,2020,Q4,15-19,601,191,17,16,31.8,8.4
Wexford,2020,Q4,20-24,754,474,28,106,62.9,22.4
Wexford,2020,Q4,25-29,795,580,25,73,73.0,12.6
Wexford,2020,Q4,30-34,486,400,33,45,82.3,11.2
Wexford,2021,Q1,15-19,653,229,17,46,35.1,20.1
Wexford,2021,Q1,20-24,603,413,19,60,68.5,14.5
Wexford,2021,Q1,25-29,777,640,37,65,82.4,10.2
Wexford,2021,Q1,30-34,562,498,40,73,88.6,14.7
Wexford,2021,Q2,15-19,745,257,12,43,34.5,16.7
Wexford,2021,Q2,20-24,802,527,29,55,65.7,10.4
Wexford,2021,Q2,25-29,548,460,34,62,83.9,13.5
Wexford,2021,Q2,30-34,605,530,48,123,87.6,23.2
Wexford,2021,Q3,15-19,740,256,29,49,34.6,19.1
Wexford,2021,Q3,20-24,695,450,45,78,64.7,17.3
Wexford,2021,Q3,25-29,643,503,28,48,78.2,9.5
Wexford,2021,Q3,30-34,784,659,30,100,84.1,15.2
Wexford,2021,Q4,15-19,818,284,17,34,34.7,12.0
Wexford,2021,Q4,20-24,619,428,38,48,69.1,11.2
Wexford,2021,Q4,25-29,494,396,44,37,80.2,9.3
Wexford,2021,Q4,30-34,797,681,80,140,85.4,20.6
Wexford,2022,Q1,15-19,834,321,32,42,38.5,13.1
Wexford,2022,Q1,20-24,684,517,60,107,75.6,20.7
Wexford,2022,Q1,25-29,539,464,49,111,86.1,23.9
Wexford,2022,Q1,30-34,677,637,66,133,94.1,20.9
Wexford,2022,Q2,15-19,553,213,13,45,38.5,21.1
Wexford,2022,Q2,20-24,614,464,30,106,75.6,22.8
Wexford,2022,Q2,25-29,697,636,59,101,91.2,15.9
Wexford,2022,Q2,30-34,492,455,28,47,92.5,10.3
Wexford,2022,Q3,15-19,502,186,18,33,37.1,17.7
Wexford,2022,Q3,20-24,519,366,31,57,70.5,15.6
Wexford,2022,Q3,25-29,821,702,54,131,85.5,18.7
Wexford,2022,Q3,30-34,671,608,30,77,90.6,12.7
Wexford,2022,Q4,15-19,799,309,14,65,38.7,21.0
Wexford,2022,Q4,20-24,791,567,23,56,71.7,9.9
Wexford,2022,Q4,25-29,684,584,40,107,85.4,18.3
Wexford,2022,Q4,30-34,558,515,53,93,92.3,18.1
Wexford,2023,Q1,15-19,642,251,25,44,39.1,17.5
Wexford,2023,Q1,20-24,739,541,59,52,73.2,9.6
Wexford,2023,Q1,25-29,815,748,40,117,91.8,15.6
Wexford,2023,Q1,30-34,610,590,46,62,96.7,10.5
Wexford,2023,Q2,15-19,712,279,22,51,39.2,18.3
Wexford,2023,Q2,20-24,655,468,45,93,71.5,19.9
Wexford,2023,Q2,25-29,806,738,33,171,91.6,23.2
Wexford,2023,Q2,30-34,590,553,63,101,93.7,18.3
Wexford,2023,Q3,15-19,789,299,31,34,37.9,11.4
Wexford,2023,Q3,20-24,813,611,39,131,75.2,21.4
Wexford,2023,Q3,25-29,482,439,19,40,91.1,9.1
Wexford,2023,Q3,30-34,775,769,85,163,99.2,21.2
Wexford,2023,Q4,15-19,805,301,27,51,37.4,16.9
Wexford,2023,Q4,20-24,820,614,46,102,74.9,16.6
Wexford,2023,Q4,25-29,787,706,46,82,89.7,11.6
Wexford,2023,Q4,30-34,682,633,42,94,92.8,14.8
Wexford,2024,Q1,15-19,700,267,12,48,38.1,18.0
Wexford,2024,Q1,20-24,811,616,72,67,76.0,10.9
Wexford,2024,Q1,25-29,742,650,27,123,87.6,18.9
Wexford,2024,Q1,30-34,660,664,44,167,100.6,25.2
Wexford,2024,Q2,15-19,523,209,9,41,40.0,19.6
Wexford,2024,Q2,20-24,789,612,49,64,77.6,10.5
Wexford,2024,Q2,25-29,733,650,76,129,88.7,19.8
Wexford,2024,Q2,30-34,518,493,34,45,95.2,9.1
Wexford,2024,Q3,15-19,646,246,20,43,38.1,17.5
Wexford,2024,Q3,20-24,736,576,52,75,78.3,13.0
Wexford,2024,Q3,25-29,615,540,55,81,87.8,15.0
Wexford,2024,Q3,30-34,672,637,65,125,94.8,19.6
Wexford,2024,Q4,15-19,646,259,11,62,40.1,23.9
Wexford,2024,Q4,20-24,543,395,43,88,72.7,22.3
Wexford,2024,Q4,25-29,831,781,71,99,94.0,12.7
Wexford,2024,Q4,30-34,730,695,51,96,95.2,13.8
Wexford,2025,Q1,15-19,635,252,25,37,39.7,14.7
Wexford,2025,Q1,20-24,538,424,30,83,78.8,19.6
Wexford,2025,Q1,25-29,537,494,29,118,92.0,23.9
Wexford,2025,Q1,30-34,643,636,47,159,98.9,25.0
Wexford,2025,Q2,15-19,751,306,26,46,40.7,15.0
Wexford,2025,Q2,20-24,706,539,64,129,76.3,23.9
Wexford,2025,Q2,25-29,594,568,30,120,95.6,21.1
Wexford,2025,Q2,30-34,561,570,62,133,101.6,23.3
Wexford,2025,Q3,15-19,555,221,12,36,39.8,16.3
Wexford,2025,Q3,20-24,523,384,45,63,73.4,16.4
Wexford,2025,Q3,25-29,722,647,56,82,89.6,12.7
Wexford,2025,Q3,30-34,520,505,43,105,97.1,20.8
Wexford,2025,Q4,15-19,685,261,13,28,38.1,10.7
Wexford,2025,Q4,20-24,691,522,25,65,75.5,12.5
Wexford,2025,Q4,25-29,615,581,30,117,94.5,20.1
Wexford,2025,Q4,30-34,606,621,67,65,102.5,10.5
Wicklow,2018,Q1,15-19,815,273,12,56,33.5,20.5
Wicklow,2018,Q1,20-24,750,524,31,65,69.9,12.4
Wicklow,2018,Q1,25-29,1073,859,90,161,80.1,18.7
Wicklow,2018,Q1,30-34,1048,919,93,116,87.7,12.6
Wicklow,2018,Q2,15-19,1045,360,16,53,34.4,14.7
Wicklow,2018,Q2,20-24,820,572,39,68,69.8,11.9
Wicklow,2018,Q2,25-29,814,643,46,84,79.0,13.1
Wicklow,2018,Q2,30-34,934,799,91,161,85.5,20.2
Wicklow,2018,Q3,15-19,974,346,31,28,35.5,8.1
Wicklow,2018,Q3,20-24,768,525,42,77,68.4,14.7
Wicklow,2018,Q3,25-29,1088,857,90,173,78.8,20.2
Wicklow,2018,Q3,30-34,984,849,80,179,86.3,21.1
Wicklow,2018,Q4,15-19,698,251,26,32,36.0,12.7
Wicklow,2018,Q4,20-24,830,575,23,66,69.3,11.5
Wicklow,2018,Q4,25-29,677,565,46,77,83.5,13.6
Wicklow,2018,Q4,30-34,668,573,31,92,85.8,16.1
Wicklow,2019,Q1,15-19,961,355,42,62,36.9,17.5
Wicklow,2019,Q1,20-24,1077,739,53,79,68.6,10.7
Wicklow,2019,Q1,25-29,878,753,73,136,85.8,18.1
Wicklow,2019,Q1,30-34,684,622,71,110,90.9,17.7
Wicklow,2019,Q2,15-19,891,319,24,51,35.8,16.0
Wicklow,2019,Q2,20-24,852,596,32,54,70.0,9.1
Wicklow,2019,Q2,25-29,984,809,56,109,82.2,13.5
Wicklow,2019,Q2,30-34,832,733,44,73,88.1,10.0
Wicklow,2019,Q3,15-19,949,349,20,34,36.8,9.7
Wicklow,2019,Q3,20-24,815,564,67,102,69.2,18.1
Wicklow,2019,Q3,25-29,1064,914,93,76,85.9,8.3
Wicklow,2019,Q3,30-34,790,724,61,96,91.6,13.3
Wicklow,2019,Q4,15-19,753,273,29,60,36.3,22.0
Wicklow,2019,Q4,20-24,737,530,54,65,71.9,12.3
Wicklow,2019,Q4,25-29,797,670,45,86,84.1,12.8
Wicklow,2019,Q4,30-34,904,816,78,146,90.3,17.9
Wicklow,2020,Q1,15-19,715,225,21,30,31.5,13.3
Wicklow,2020,Q1,20-24,876,540,24,81,61.6,15.0
Wicklow,2020,Q1,25-29,824,633,36,59,76.8,9.3
Wicklow,2020,Q1,30-34,940,758,61,157,80.6,20.7
Wicklow,2020,Q2,15-19,796,250,20,46,31.4,18.4
Wicklow,2020,Q2,20-24,1093,654,78,117,59.8,17.9
Wicklow,2020,Q2,25-29,1091,836,67,158,76.6,18.9
Wicklow,2020,Q2,30-34,1028,811,75,152,78.9,18.7
Wicklow,2020,Q3,15-19,1061,351,32,78,33.1,22.2
Wicklow,2020,Q3,20-24,987,607,42,75,61.5,12.4
Wicklow,2020,Q3,25-29,784,579,68,115,73.9,19.9
Wicklow,2020,Q3,30-34,908,756,55,130,83.3,17.2
Wicklow,2020,Q4,15-19,892,292,26,41,32.7,14.0
Wicklow,2020,Q4,20-24,734,436,38,48,59.4,11.0
Wicklow,2020,Q4,25-29,1001,757,33,98,75.6,12.9
Wicklow,2020,Q4,30-34,707,553,45,115,78.2,20.8
Wicklow,2021,Q1,15-19,808,270,12,40,33.4,14.8
Wicklow,2021,Q1,20-24,919,614,63,81,66.8,13.2
Wicklow,2021,Q1,25-29,655,542,39,89,82.7,16.4
Wicklow,2021,Q1,30-34,660,576,54,104,87.3,18.1
Wicklow,2021,Q2,15-19,1057,360,36,51,34.1,14.2
Wicklow,2021,Q2,20-24,708,483,54,69,68.2,14.3
Wicklow,2021,Q2,25-29,868,717,32,124,82.6,17.3
Wicklow,2021,Q2,30-34,993,887,43,92,89.3,10.4
Wicklow,2021,Q3,15-19,715,241,16,24,33.7,10.0
Wicklow,2021,Q3,20-24,1042,695,33,143,66.7,20.6
Wicklow,2021,Q3,25-29,748,601,64,133,80.3,22.1
Wicklow,2021,Q3,30-34,833,712,40,143,85.5,20.1
Wicklow,2021,Q4,15-19,965,339,19,54,35.1,15.9
Wicklow,2021,Q4,20-24,766,511,37,49,66.7,9.6
Wicklow,2021,Q4,25-29,684,545,42,110,79.7,20.2
Wicklow,2021,Q4,30-34,940,823,51,129,87.6,15.7
Wicklow,2022,Q1,15-19,1028,382,19,56,37.2,14.7
Wicklow,2022,Q1,20-24,752,560,29,64,74.5,11.4
Wicklow,2022,Q1,25-29,1055,945,91,226,89.6,23.9
Wicklow,2022,Q1,30-34,836,809,69,180,96.8,22.2
Wicklow,2022,Q2,15-19,994,379,41,88,38.1,23.2
Wicklow,2022,Q2,20-24,820,593,28,55,72.3,9.3
Wicklow,2022,Q2,25-29,759,689,59,138,90.8,20.0
Wicklow,2022,Q2,30-34,696,647,55,84,93.0,13.0
Wicklow,2022,Q3,15-19,878,335,19,66,38.2,19.7
Wicklow,2022,Q3,20-24,812,587,58,88,72.3,15.0
Wicklow,2022,Q3,25-29,796,714,85,100,89.7,14.0
Wicklow,2022,Q3,30-34,860,789,44,153,91.7,19.4
Wicklow,2022,Q4,15-19,767,277,12,26,36.1,9.4
Wicklow,2022,Q4,20-24,885,634,37,127,71.6,20.0
Wicklow,2022,Q4,25-29,885,771,75,171,87.1,22.2
Wicklow,2022,Q4,30-34,1032,969,65,210,93.9,21.7
Wicklow,2023,Q1,15-19,662,248,11,25,37.5,10.1
Wicklow,2023,Q1,20-24,741,551,38,124,74.4,22.5
Wicklow,2023,Q1,25-29,1058,962,50,220,90.9,22.9
Wicklow,2023,Q1,30-34,835,784,77,162,93.9,20.7
Wicklow,2023,Q2,15-19,1105,434,26,64,39.3,14.7
Wicklow,2023,Q2,20-24,664,496,49,61,74.7,12.3
Wicklow,2023,Q2,25-29,879,791,78,135,90.0,17.1
Wicklow,2023,Q2,30-34,838,816,40,105,97.4,12.9
Wicklow,2023,Q3,15-19,1106,436,22,72,39.4,16.5
Wicklow,2023,Q3,20-24,699,528,23,64,75.5,12.1
Wicklow,2023,Q3,25-29,673,586,60,94,87.1,16.0
Wicklow,2023,Q3,30-34,1100,1026,54,199,93.3,19.4
Wicklow,2023,Q4,15-19,971,358,40,76,36.9,21.2
Wicklow,2023,Q4,20-24,867,655,63,64,75.5,9.8
Wicklow,2023,Q4,25-29,659,594,31,55,90.1,9.3
Wicklow,2023,Q4,30-34,928,904,103,196,97.4,21.7
Wicklow,2024,Q1,15-19,896,339,24,61,37.8,18.0
Wicklow,2024,Q1,20-24,723,534,41,69,73.9,12.9
Wicklow,2024,Q1,25-29,1042,980,45,91,94.0,9.3
Wicklow,2024,Q1,30-34,849,833,65,101,98.1,12.1
Wicklow,2024,Q2,15-19,1082,420,19,60,38.8,14.3
Wicklow,2024,Q2,20-24,907,657,33,78,72.4,11.9
Wicklow,2024,Q2,25-29,899,827,88,125,92.0,15.1
Wicklow,2024,Q2,30-34,867,825,54,95,95.2,11.5
Wicklow,2024,Q3,15-19,771,297,26,63,38.5,21.2
Wicklow,2024,Q3,20-24,914,714,43,101,78.1,14.1
Wicklow,2024,Q3,25-29,740,664,64,126,89.7,19.0
Wicklow,2024,Q3,30-34,867,867,58,106,100.0,12.2
Wicklow,2024,Q4,15-19,986,372,42,79,37.7,21.2
Wicklow,2024,Q4,20-24,940,718,80,81,76.4,11.3
Wicklow,2024,Q4,25-29,656,590,56,120,89.9,20.3
Wicklow,2024,Q4,30-34,1115,1103,90,274,98.9,24.8
Wicklow,2025,Q1,15-19,1053,424,49,68,40.3,16.0
Wicklow,2025,Q1,20-24,956,730,68,120,76.4,16.4
Wicklow,2025,Q1,25-29,716,637,60,65,89.0,10.2
Wicklow,2025,Q1,30-34,811,809,90,90,99.8,11.1
Wicklow,2025,Q2,15-19,865,343,21,65,39.7,19.0
Wicklow,2025,Q2,20-24,1073,814,65,209,75.9,25.7
Wicklow,2025,Q2,25-29,848,813,56,103,95.9,12.7
Wicklow,2025,Q2,30-34,954,918,77,108,96.2,11.8
Wicklow,2025,Q3,15-19,1081,443,28,52,41.0,11.7
Wicklow,2025,Q3,20-24,1090,826,40,125,75.8,15.1
Wicklow,2025,Q3,25-29,1012,924,67,132,91.3,14.3
Wicklow,2025,Q3,30-34,692,669,63,168,96.7,25.1
Wicklow,2025,Q4,15-19,1046,404,43,75,38.6,18.6
Wicklow,2025,Q4,20-24,1107,879,90,161,79.4,18.3
Wicklow,2025,Q4,25-29,766,683,55,89,89.2,13.0
Wicklow,2025,Q4,30-34,1054,1075,88,160,102.0,14.9
